assignee.name,components,created,creator.name,description,fixVersions,issuetype.name,issuetype.subtask,priority.name,reporter.name,resolution.description,resolution.name,resolutiondate,status.id,status.name,status.statusCategory.name,summary,updated,versions,watches.watchCount,key,storypoints,project,sprint
pablo.lagreca.ce,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14575', u'id': u'14575', u'name': u'Modules: HTTP', u'description': u'HTTP Connector'}]",2015-04-28T14:32:22.000-0500,svacas,"There's no way to resolve the full path of a listener using the public API.

Mule 3.6 offered the following method that was changed in 3.7:
{code}
public String resolvePath(String listenerPath)
{code}","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Improvement,False,Blocker,svacas,"No intention to fix this issue or the issue can be resolved without a fix (i.e., usage issue).",Won't Fix or Usage Issue,2015-05-12T09:24:20.000-0500,6,Closed,Complete,Promote to public api DefaultHttpListenerConfig.resolvePath or equivalent behavior,2015-07-10T09:02:42.000-0500,"[{u'archived': False, u'name': u'3.6.2 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15291', u'releaseDate': u'2015-04-14', u'released': True, u'id': u'15291'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",2,MULE-8555,5.0,mule,startDate=2015-05-07T12:32:44.848-05:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/13955', u'id': u'13955', u'name': u'Modules: Database', u'description': u'Database Connector'}]",2015-04-28T13:05:32.000-0500,pablo.kraan,There is no need to redefine maven-compiler-plugin on DB connector's pom,"[{u'archived': False, u'name': u'3.6.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15669', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'15669', u'description': u'Bug fix release for 3.6.x branch'}, {u'archived': False, u'name': u'3.5.4 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15680', u'releaseDate': u'2015-12-01', u'released': True, u'id': u'15680'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Task,False,Trivial,pablo.kraan,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-29T08:39:41.000-0500,6,Closed,Complete,Remove maven-compiler-plugin re-definition from DB connector,2015-07-10T08:54:50.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8554,0.0,mule,startDate=2015-04-23T13:27:13.198-05:00
afelisatti,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10243', u'name': u'Build: Distributions', u'id': u'10243'}]",2015-04-28T12:34:27.000-0500,afelisatti,We need to add that property now that it's available.,"[{u'archived': False, u'name': u'3.6.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15669', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'15669', u'description': u'Bug fix release for 3.6.x branch'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Critical,afelisatti,A fix for this issue is checked into the tree and tested.,Fixed,2015-05-11T11:43:11.000-0500,6,Closed,Complete,Add max-send-buffer-size entry in wrapper.conf,2015-07-10T09:02:32.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8553,3.0,mule,startDate=2015-05-07T12:32:44.848-05:00
alejandro.nosenzo,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14575', u'description': u'HTTP Connector', u'name': u'Modules: HTTP', u'id': u'14575'}]",2015-04-28T12:15:15.000-0500,alejandro.nosenzo,The requester of the HTTP Module when using NTLM returns a 400 (HTTP Error 400. The request has an invalid header name.) in place of 401 (401 - Unauthorized: Access is denied due to invalid credentials.),"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Critical,alejandro.nosenzo,A fix for this issue is checked into the tree and tested.,Fixed,2015-05-14T15:04:31.000-0500,6,Closed,Complete,The requester of the HTTP Module when using NTLM returns a 400 in place of 401 when you have wrong username/password,2015-07-10T08:54:40.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",2,MULE-8552,0.0,mule,startDate=2015-05-07T12:32:44.848-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10270', u'name': u'Core: Bootstrap / Standalone', u'id': u'10270'}, {u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10320', u'description': u'The Mule object Registry', u'id': u'10320', u'name': u'Core: Registry'}]",2015-04-28T09:43:43.000-0500,mariano.gonzalez,"As a side effect of MULE-7588, transformers registered either through registry-bootstrap.properties or as Spring beans are registered twice. As a result, some transformer resolutions fails, specially when the object contains XML or JSon annotations.

Although this seems benign at first sight, in some cases it leads to wrong resolution since Mule might thing that it has more than one transformer to resolve the same case","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Blocker,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2015-05-04T16:11:03.000-0500,6,Closed,Complete,Transformers are registered twice,2015-07-10T09:02:29.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8550,0.0,mule,startDate=2015-04-23T13:27:13.198-05:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10243', u'name': u'Build: Distributions', u'id': u'10243'}]",2015-04-28T09:39:24.000-0500,pablo.kraan,There is a new version of C3P0. Would be great to update it to replace the old version that is shipped on Mule,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Improvement,False,Major,pablo.kraan,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-29T06:26:45.000-0500,6,Closed,Complete,Update C3P0 to version 0.9.5,2015-07-10T08:54:45.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8549,2.0,mule,startDate=2015-04-23T13:27:13.198-05:00
marcosnc,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10160', u'name': u'Modules: Security (Spring Security, Acegi, PGP, WS-Security)', u'id': u'10160'}]",2015-04-28T09:03:40.000-0500,alejandro.sequeira,Spring dependencies were updated to 4.1.6 and keeping Spring security in 3.1.0 is an important risk.,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Task,False,Critical,alejandro.sequeira,Task Completed,Completed,2015-05-11T12:51:55.000-0500,6,Closed,Complete,Upgrade Spring security to 4.0.1.RELEASE,2015-07-10T08:54:45.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",2,MULE-8548,5.0,mule,startDate=2015-05-07T12:32:44.848-05:00
afelisatti,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14575', u'description': u'HTTP Connector', u'id': u'14575', u'name': u'Modules: HTTP'}]",2015-04-28T08:04:25.000-0500,afelisatti,That method was removed but later reintroduced by the merge of a lifecycle branch that had been branched when the method was still present.,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Major,afelisatti,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-28T12:32:20.000-0500,6,Closed,Complete,Unused resolvePath method in DefaultHttpListenerConfig,2015-07-10T08:54:46.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8547,0.0,mule,startDate=2015-04-23T13:27:13.198-05:00
vromero,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10168', u'name': u'Core: (other)', u'id': u'10168'}]",2015-04-27T13:04:25.000-0500,vromero,"https://github.com/mulesoft/mule/blob/mule-3.x/modules/spring-config/src/main/resources/META-INF/spring.schemas#L11

And remove rubbish bracket at end of line.","[{u'archived': False, u'name': u'3.6.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15669', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'15669', u'description': u'Bug fix release for 3.6.x branch'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Critical,vromero,A fix for this issue is checked into the tree and tested.,Fixed,2015-07-06T21:13:46.000-0500,6,Closed,Complete,Core schema for 3.6 is not defined and rubbish at the end of line,2015-07-06T21:13:46.000-0500,"[{u'archived': False, u'name': u'3.6.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15179', u'releaseDate': u'2015-01-14', u'released': True, u'id': u'15179'}]",1,MULE-8544,1.0,mule,startDate=2015-05-21T12:12:23.950-05:00
vromero,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10130', u'id': u'10130', u'name': u'Modules: CXF', u'description': u'Apache CXF'}]",2015-04-27T13:03:16.000-0500,vromero,"https://github.com/mulesoft/mule/blob/mule-3.x/modules/cxf/src/main/resources/META-INF/spring.schemas#L5-L6
","[{u'archived': False, u'name': u'3.6.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15669', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'15669', u'description': u'Bug fix release for 3.6.x branch'}, {u'archived': False, u'name': u'3.5.4 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15680', u'releaseDate': u'2015-12-01', u'released': True, u'id': u'15680'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Critical,vromero,A fix for this issue is checked into the tree and tested.,Fixed,2015-07-06T21:15:15.000-0500,6,Closed,Complete,CXF schemas for 3.5 and 3.6 are wrong,2015-07-06T21:15:15.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}, {u'archived': False, u'name': u'3.6.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15179', u'releaseDate': u'2015-01-14', u'released': True, u'id': u'15179'}]",1,MULE-8543,1.0,mule,startDate=2015-05-21T12:12:23.950-05:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10168', u'name': u'Core: (other)', u'id': u'10168'}]",2015-04-23T11:55:53.000-0500,pablo.kraan,"DataMapper is accessing some elements in our code that is defined as protected. Because now DataMapper is going to be a Mule plugin, this won't work anymore as it will ran in a different classloader.

Need access to the following fields on MVELExpressionLanguage: globalFunctions, parserConfiguration and aliases

Need access to MuleImmutableVariableResolver class","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Improvement,False,Blocker,pablo.kraan,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-28T06:03:18.000-0500,6,Closed,Complete,Exposes information needed by DataMapper in order to run as a plugin,2015-07-10T08:54:06.000-0500,[],1,MULE-8541,2.0,mule,startDate=2015-04-23T13:27:13.198-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10240', u'name': u'Core: Lifecycle', u'id': u'10240'}, {u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10320', u'id': u'10320', u'name': u'Core: Registry', u'description': u'The Mule object Registry'}]",2015-04-24T14:01:44.000-0500,mariano.gonzalez,"Suppose an Initialisable or Startable object which during any of those phases registers a new Lifecycle object (e.g.: like an endpoint which creates and registers a connector).

Only the already completed phases are applied to the newly registered object while the one being currently executed isn't","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Blocker,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-24T14:37:05.000-0500,6,Closed,Complete,Lifecycle not applied to Objects manually registered during initialisation,2015-07-10T08:54:10.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8539,1.0,mule,startDate=2015-04-23T13:27:13.198-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10240', u'name': u'Core: Lifecycle', u'id': u'10240'}]",2015-04-24T13:39:16.000-0500,dfeist,"dispose() should not be invoked if initialise() fails.  At least thats how I believe it always worked.  

This change causes NPE's in dispose() in a lot of cases. Which results in much more verbose and confusing errores being logged.","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Blocker,dfeist,"All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.",Cannot Reproduce,2015-05-19T14:19:38.000-0500,6,Closed,Complete,Dispose lifecycle phase is invoked even when initialise phase fails,2015-07-10T09:02:04.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",3,MULE-8538,5.0,mule,startDate=2015-05-07T12:32:44.848-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10320', u'description': u'The Mule object Registry', u'id': u'10320', u'name': u'Core: Registry'}]",2015-04-23T19:04:10.000-0500,mariano.gonzalez,"Although MULE-8534 and MULE-8415 tried to keep some level of compatibility between mule's injector and devkit's components, some other integration issues keep popping up so we decided that for now Devkit will be excluded from it. Devkit will provide its own solution for DI","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Improvement,False,Blocker,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-23T19:24:51.000-0500,6,Closed,Complete,DI should never include Devkit components,2015-07-10T08:54:15.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8536,1.0,mule,startDate=2015-04-23T13:27:13.198-05:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10004', u'name': u'Core: Transformers', u'id': u'10004'}]",2015-04-23T12:13:21.000-0500,pablo.kraan,"Transformers define an output dataType which is set on the message after the transformation.
In order to properly propagate message dataType, transformers must return the proper type, mimeType and encoding that corresponds to the executed transformation.","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Improvement,False,Critical,pablo.kraan,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-29T08:39:51.000-0500,6,Closed,Complete,Ensure that transformers use a proper return datatype,2015-07-10T08:54:06.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8535,8.0,mule,startDate=2015-04-23T13:27:13.198-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10320', u'description': u'The Mule object Registry', u'name': u'Core: Registry', u'id': u'10320'}]",2015-04-23T11:53:48.000-0500,mariano.gonzalez,"The flag introduced in MULE-8415 disables dependency injection for devkit components. We need it to be other way around. By default, Mule is not to inject into Devkit and the property is to be renamed to mule.devkit.participates.di and only when set to true devkit will be considered into DI.",[],Task,False,Critical,mariano.gonzalez,"No intention to fix this issue or the issue can be resolved without a fix (i.e., usage issue).",Won't Fix or Usage Issue,2015-04-23T19:15:58.000-0500,6,Closed,Complete,Reverse the semmantics of MULE-8415,2015-07-10T08:54:09.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8534,1.0,mule,startDate=2015-04-23T13:27:13.198-05:00
pablo.lagreca.ce,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10168', u'name': u'Core: (other)', u'id': u'10168'}]",2015-04-23T09:19:59.000-0500,pc.at.bb,"Jira created at request of Mariano Gonzalez - see http://forum.mulesoft.org/mulesoft/topics/mbeans-jmx-memory-leak-on-vanilla-mule-esb-standalone-no-custom-code-deployed?utm_source=notification&utm_medium=email&utm_campaign=new_reply&utm_content=reply_button&reply%5Bid%5D=15618818#reply_15618818

1) Deploy an out of the box Mule Standalone ESB, e.g. mule-standalone-3.6.1
2) Start - default app deploys, no custom code deployed
3) Start Oracle VisualVM, connect to Mule ESB
4) Watch the heap being consumed

I performed this test with max memory changed to 256Mb in wrapper.conf (so I didn't have to wait so long for memory to be consumed), on openSuse 13.1, with Oracle Java version ""1.8.0_31""
Java(TM) SE Runtime Environment (build 1.8.0_31-b13)
Java HotSpot(TM) 64-Bit Server VM (build 25.31-b07, mixed mode)

I have observed the same symptoms using Java jdk1.7.0_75 on openSuse, and Java jdk1.7.0_xx on Mac/OS, so it doesn't seem to be o/s or Java related.

If I don't attempt to monitor Mule ESB, the memory leaks don't appear to happen, though it's difficult to be sure without being able to monitor, but I presume that this is MBean/JMX instrumentation related.

Running Oracle JConsole does not appear to induce the same dramatic memory consumption, but does seem to cause some sort of slow incremental leak.
","[{u'archived': False, u'name': u'3.6.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15669', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'15669', u'description': u'Bug fix release for 3.6.x branch'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Critical,pc.at.bb,A fix for this issue is checked into the tree and tested.,Fixed,2015-05-28T09:29:03.000-0500,6,Closed,Complete,MBeans/JMX Memory Leak on vanilla Mule ESB Standalone,2016-02-29T13:20:26.000-0600,"[{u'archived': False, u'name': u'3.6.1', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15231', u'releaseDate': u'2015-02-19', u'released': True, u'id': u'15231'}]",1,MULE-8533,8.0,mule,startDate=2015-05-21T12:12:23.950-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15240', u'name': u'Modules: Validators', u'id': u'15240'}]",2015-04-22T15:43:06.000-0500,mariano.gonzalez,Fix linked issues of the validations module,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Task,False,Blocker,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-29T14:23:56.000-0500,6,Closed,Complete,Fix validation module issues,2015-07-10T08:54:29.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8531,13.0,mule,startDate=2015-04-23T13:27:13.198-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15240', u'name': u'Modules: Validators', u'id': u'15240'}]",2015-04-22T15:24:37.000-0500,alejandro.sequeira,Remove,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Task,False,Critical,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-27T12:09:39.000-0500,6,Closed,Complete,"Remove domain, ISBN, date, credit card validators",2015-07-10T08:54:26.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8530,1.0,mule,
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/14040', u'name': u'Core: Logging', u'id': u'14040'}]",2015-04-22T14:50:54.000-0500,mariano.gonzalez,"If the log4j2.xml file of a deployed application is modified, then log4j2 automatically picks up the change and reconfigures itself, which causes the current Configuration object to be stopped.

However, because MuleLoggerContext wraps the loggers into a DispatchingLogger instance, the updateConfiguration(Configuration) method never reach the actual loggers which remain pointing to the stopped configuration instead of the new one. As a result, no AsyncLogger can ever again post any message","[{u'archived': False, u'name': u'3.6.3 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15669', u'releaseDate': u'2015-09-18', u'released': True, u'id': u'15669', u'description': u'Bug fix release for 3.6.x branch'}, {u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Critical,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-22T16:11:41.000-0500,6,Closed,Complete,Async Loggers stop working after reconfiguration,2015-09-22T17:19:27.000-0500,"[{u'archived': False, u'name': u'3.6.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15179', u'releaseDate': u'2015-01-14', u'released': True, u'id': u'15179'}, {u'archived': False, u'name': u'3.6.1', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15231', u'releaseDate': u'2015-02-19', u'released': True, u'id': u'15231'}, {u'archived': False, u'name': u'3.6.2 (EE Only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15291', u'releaseDate': u'2015-04-14', u'released': True, u'id': u'15291'}]",1,MULE-8529,0.0,mule,startDate=2015-04-09T10:59:36.335-05:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15240', u'name': u'Modules: Validators', u'id': u'15240'}]",2015-04-21T13:28:17.000-0500,alejandro.sequeira,"When using this custom validator:

{code}
    public static class FailingCustomValidator implements Validator
    {

        @Override
        public ValidationResult validate(MuleEvent event)
        {
            return ImmutableValidationResult.error(TEST_MESSAGE);
        }
    }
{code}

flow execution goes on and now exception is thrown.","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Blocker,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-28T14:49:10.000-0500,6,Closed,Complete,When custom validator fails doesn't throw exception,2015-07-10T08:53:59.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",2,MULE-8528,1.0,mule,
alejandro.iannucci,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10166', u'name': u'Build: Libraries / Dependencies', u'id': u'10166'}]",2015-04-21T12:38:43.000-0500,alejandro.iannucci,AspectJ needs to be upgraded to version 1.8.5 to be consistent with the version number across all distributions and remove warnings when building.,"[{u'id': u'16353', u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16353', u'archived': False, u'name': u'3.8.0'}]",Task,False,Major,alejandro.iannucci,A fix for this issue is checked into the tree and tested.,Fixed,2016-01-27T16:03:32.000-0600,6,Closed,Complete,Remove AspectJ dependency in CE,2016-01-27T16:04:09.000-0600,"[{u'released': False, u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/16064', u'archived': False, u'name': u'3.8.0-development', u'id': u'16064'}]",3,MULE-8527,3.0,mule,startDate=2016-01-21T10:50:33.545-06:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/15240', u'name': u'Modules: Validators', u'id': u'15240'}]",2015-04-20T21:23:48.000-0500,alejandro.sequeira,"Allowing all validator to avoid throwing an exception make us think about where should the validation result go. If we put it in the payload, we should overwrite the payload always, not only for the failing scenario. So, best solution for now is to always throw an exception. If needed in the future we can add the option to not throw an exception and put the result in a flow variable.

","[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",Bug,False,Blocker,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2015-04-27T16:41:23.000-0500,6,Closed,Complete,When all validator fails it should always throw an exception,2015-07-10T08:54:13.000-0500,"[{u'archived': False, u'name': u'3.7.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15286', u'releaseDate': u'2015-07-09', u'released': True, u'id': u'15286'}]",1,MULE-8523,1.0,mule,
